"","tag_id","occasion","species","stream","weight_1","length_1","section_1","julian_1","weight_2","length_2","section_2","julian_2","occasion_2"
"294","a0900067000080338",2,"BHC","Indian",2.2,63,31,16866,NA,NA,NA,NA,NA
"295","a0982000407050894",2,"STJ","Indian",1.3,50,31,16866,NA,NA,NA,NA,NA
"296","a0900067000085029",2,"CRC","Indian",6.8,87,31,16866,NA,NA,NA,NA,NA
"297","a0900067000080267",2,"CRC","Indian",5.8,80,31,16866,NA,NA,NA,NA,NA
"298","a0900067000085436",2,"BHC","Indian",1.9,58,31,16866,NA,NA,NA,NA,NA
"299","a0900067000085394",2,"CRC","Indian",1.9,52,31,16866,NA,NA,NA,NA,NA
"300","a0982000407050954",2,"CRC","Indian",5.2,79,31,16866,7.7,84,31,16934,3
"301","a0982000407050952",2,"BHC","Indian",4.4,77,31,16866,7.4,86,31,16934,3
"302","a0982000407050941",2,"BHC","Indian",1.4,52,31,16866,NA,NA,NA,NA,NA
"303","a0982000407050956",2,"STJ","Indian",8.5,96,32,16866,NA,NA,NA,NA,NA
"304","a0900067000085447",2,"CRC","Indian",15.5,112,33,16870,NA,NA,NA,NA,NA
"305","a0900067000080218",2,"CRC","Indian",10.5,99,33,16870,16.8,110,31,16934,3
"306","a0900067000085079",2,"BHC","Indian",4.1,72,33,16870,NA,NA,NA,NA,NA
"307","a0982000407050803",2,"STJ","Indian",6.1,88,33,16870,11,101,31,16934,3
"308","a0982000407050817",2,"CRC","Indian",1.1,47,33,16870,NA,NA,NA,NA,NA
"309","a0982000407050844",2,"CRC","Indian",1.5,55,33,16870,NA,NA,NA,NA,NA
"310","a0900067000080499",2,"BHC","Indian",34.2,142,34,16870,NA,NA,NA,NA,NA
"311","a0900067000085392",2,"BHC","Indian",29.8,137,34,16870,NA,NA,NA,NA,NA
"312","a0900067000085472",2,"CRC","Indian",9.5,94,34,16870,NA,NA,NA,NA,NA
"313","a0900067000080300",2,"BHC","Indian",3.1,68,34,16870,5.4,79,34,16934,3
"314","a0900067000085006",2,"CRC","Indian",9.2,93,34,16870,NA,NA,NA,NA,NA
"315","a0900067000080082",2,"STJ","Indian",5.6,83,34,16870,NA,NA,NA,NA,NA
"316","a0982000407050871",2,"STJ","Indian",4.9,80,34,16870,NA,NA,NA,NA,NA
"317","a0982000407050849",2,"BHC","Indian",3.3,66,34,16870,NA,NA,NA,NA,NA
"318","a0982000407050862",2,"BHC","Indian",2.3,63,34,16870,NA,NA,NA,NA,NA
"319","a0982000407050799",2,"CRC","Indian",1.4,53,34,16870,NA,NA,NA,NA,NA
"320","a0900067000080303",2,"STJ","Indian",73.8,199,37,16870,NA,NA,NA,NA,NA
"321","a0900067000077209",2,"CRC","Indian",10.5,101,37,16870,NA,NA,NA,NA,NA
"322","a0900067000080144",3,"BHC","Indian",13.3,104,1,16933,NA,NA,NA,NA,NA
"323","a0900067000077281",3,"BHC","Indian",23.3,126,2,16933,NA,NA,NA,NA,NA
"324","a0900067000080436",3,"BHC","Indian",5.1,76,2,16933,NA,NA,NA,NA,NA
"325","a0982000403060082",3,"BHC","Indian",10.3,101,2,16933,17.2,120,11,16989,4
"326","a0982000403060057",3,"BHC","Indian",5.2,75,4,16933,7.7,87,12,16989,4
"327","a0982000407069755",3,"BHC","Indian",7,86,4,16933,NA,NA,NA,NA,NA
"328","a0982000407069694",3,"BHC","Indian",4.2,70,4,16933,NA,NA,NA,NA,NA
"329","a0982000407069705",3,"CRC","Indian",2.7,60,4,16933,5.9,76,4,16989,4
"330","a0982000407069749",3,"BHC","Indian",1.8,55,4,16933,NA,NA,NA,NA,NA
"331","a0982000407069666",3,"CRC","Indian",1.5,49,5,16933,NA,NA,NA,NA,NA
"332","a0982000407069718",3,"CRC","Indian",1.4,48,5,16933,1.8,56,5,16989,4
"333","a0982000407069713",3,"CRC","Indian",2.3,56,5,16933,NA,NA,NA,NA,NA
"334","a0982000407069733",3,"CRC","Indian",1.2,48,5,16933,NA,NA,NA,NA,NA
"335","a0982000407069685",3,"BHC","Indian",1.9,55,6,16933,NA,NA,NA,NA,NA
"336","a0982000407069697",3,"BHC","Indian",2.5,60,6,16933,NA,NA,NA,NA,NA
"337","a0982000407069747",3,"CRC","Indian",1.4,48,6,16933,NA,NA,NA,NA,NA
"338","a0900067000085360",3,"CRC","Indian",10.1,99,7,16933,NA,NA,NA,NA,NA
"339","a0982000403060107",3,"BHC","Indian",7.3,86,7,16933,NA,NA,NA,NA,NA
"340","a0982000407069686",3,"BHC","Indian",7.8,85,7,16933,NA,NA,NA,NA,NA
"341","a0982000407069741",3,"CRC","Indian",19,115,7,16933,NA,NA,NA,NA,NA
"342","a0982000407069719",3,"BHC","Indian",1.8,50,7,16933,NA,NA,NA,NA,NA
"343","a0982000407069667",3,"CRC","Indian",1.8,54,7,16933,NA,NA,NA,NA,NA
"344","a0982000407069731",3,"BHC","Indian",2.7,59,7,16933,NA,NA,NA,NA,NA
"345","a0982000407069693",3,"BHC","Indian",5.4,79,7,16933,NA,NA,NA,NA,NA
"346","a0982000407069744",3,"BHC","Indian",2.1,60,8,16933,2.7,63,22,16990,4
"347","a0982000407069657",3,"CRC","Indian",1.6,50,8,16933,NA,NA,NA,NA,NA
"348","a0982000407069660",3,"BHC","Indian",2.1,56,9,16933,NA,NA,NA,NA,NA
"349","a0982000407069717",3,"BHC","Indian",1.8,53,9,16933,NA,NA,NA,NA,NA
"350","a0900067000077330",3,"CRC","Indian",24.6,126,11,16933,NA,NA,NA,NA,NA
"351","a0900067000080879",3,"BHC","Indian",14.5,104,11,16933,20,115,11,16989,4
"352","a0900067000080380",3,"STJ","Indian",15.2,108,12,16933,19.8,127,12,16989,4
"353","a0982000407069696",3,"CRC","Indian",3.7,67,12,16933,NA,NA,NA,NA,NA
"354","a0900067000077442",3,"STJ","Indian",15.6,115,12,16933,NA,NA,NA,NA,NA
"355","a0900067000085042",3,"CRC","Indian",20.8,122,14,16933,NA,NA,NA,NA,NA
"356","a0982000403060462",3,"BHC","Indian",12.1,101,14,16933,NA,NA,NA,NA,NA
"357","a0900067000080312",3,"CRC","Indian",13.9,109,14,16933,NA,NA,NA,NA,NA
"358","a0982000403060504",3,"CRC","Indian",15.1,114,14,16933,NA,NA,NA,NA,NA
"359","a0900067000080634",3,"CRC","Indian",2.2,55,14,16933,NA,NA,NA,NA,NA
"360","a0982000407050285",3,"CRC","Indian",3.2,65,14,16933,NA,NA,NA,NA,NA
"361","a0982000407050338",3,"BHC","Indian",22.9,130,14,16933,NA,NA,NA,NA,NA
"362","a0982000407050349",3,"CRC","Indian",4.9,72,14,16933,NA,NA,NA,NA,NA
"363","a0982000403060095",3,"BHC","Indian",7.4,82,14,16933,14,101,13,16989,4
"364","a0982000403060478",3,"BHC","Indian",17.3,115,15,16933,NA,NA,NA,NA,NA
"365","a0900067000080650",3,"CRC","Indian",4.8,76,15,16933,NA,NA,NA,NA,NA
"366","a0982000407069740",3,"STJ","Indian",2.6,65,16,16933,NA,NA,NA,NA,NA
"367","a0900067000077156",3,"BHC","Indian",4.3,67,17,16933,NA,NA,NA,NA,NA
"368","a0982000407069748",3,"BHC","Indian",3.1,61,17,16933,NA,NA,NA,NA,NA
"369","a0900067000080260",3,"STJ","Indian",68.7,182,18,16933,NA,NA,NA,NA,NA
"370","a0982000407069730",3,"CRC","Indian",1.4,48,20,16933,NA,NA,NA,NA,NA
"371","a0900067000080608",3,"BHC","Indian",4.4,68,21,16934,NA,NA,NA,NA,NA
"372","a0900067000085370",3,"BHC","Indian",12.4,100,21,16934,NA,NA,NA,NA,NA
"373","a0982000407050157",3,"BHC","Indian",3.5,71,21,16934,NA,NA,NA,NA,NA
"374","a0982000407050364",3,"STJ","Indian",2.5,63,21,16934,NA,NA,NA,NA,NA
"375","a0900067000085113",3,"BHC","Indian",8,90,21,16934,NA,NA,NA,NA,NA
"376","a0982000407050162",3,"BHC","Indian",4.3,74,21,16934,5,77,21,16990,4
"377","a0900067000077067",3,"BHC","Indian",16.1,112,22,16934,NA,NA,NA,NA,NA
"378","a0982000407050119",3,"CRC","Indian",8.7,91,22,16934,11.2,97,22,16990,4
"379","a0982000407050099",3,"BHC","Indian",2.9,64,22,16934,3.2,69,22,16990,4
"380","a0900067000080101",3,"CRC","Indian",30.2,145,23,16934,NA,NA,NA,NA,NA
"381","a0900067000080329",3,"BHC","Indian",8.6,89,23,16934,11.8,102,24,16990,4
"382","a0982000407050075",3,"CRC","Indian",26.9,136,23,16934,NA,NA,NA,NA,NA
"383","a0982000407069688",3,"CRC","Indian",8.3,89,23,16934,NA,NA,NA,NA,NA
"384","a0900067000085085",3,"BHC","Indian",26.6,139,24,16934,NA,NA,NA,NA,NA
"385","a0900067000080455",3,"CRC","Indian",7.9,91,24,16934,9.8,97,24,16990,4
"386","a0900067000085318",3,"STJ","Indian",12,106,24,16934,NA,NA,NA,NA,NA
"387","a0900067000077400",3,"BHC","Indian",3.6,69,24,16934,NA,NA,NA,NA,NA
"388","a0982000407050354",3,"BHC","Indian",4.1,73,24,16934,5.1,76,24,16990,4
"389","a0982000407050148",3,"CRC","Indian",4.8,76,24,16934,7.7,86,23,16990,4
"390","a0982000407050154",3,"CRC","Indian",8.7,95,24,16934,NA,NA,NA,NA,NA
"391","a0982000407050098",3,"BHC","Indian",1.7,54,24,16934,NA,NA,NA,NA,NA
"392","a0982000407050131",3,"CRC","Indian",5.3,73,24,16934,NA,NA,NA,NA,NA
"393","a0900067000080133",3,"BHC","Indian",3.9,72,24,16934,4.6,80,24,16990,4
"394","a0982000407050147",3,"CRC","Indian",2.3,58,24,16934,NA,NA,NA,NA,NA
"395","a0900067000085279",3,"BHC","Indian",4.5,73,25,16934,6.2,81,26,16990,4
"396","a0900067000085111",3,"CRC","Indian",6.3,82,25,16934,10.4,97,26,16990,4
"397","a0900067000085167",3,"BHC","Indian",17.9,111,26,16934,NA,NA,NA,NA,NA
"398","a0900067000080778",3,"CRC","Indian",2.4,61,26,16934,NA,NA,NA,NA,NA
"399","a0982000407069692",3,"BHC","Indian",5.1,78,26,16934,NA,NA,NA,NA,NA
"400","a0900067000085227",3,"BHC","Indian",29.2,144,27,16934,32.8,148,23,16990,4
"401","a0900067000085011",3,"CRC","Indian",15.1,109,27,16934,NA,NA,NA,NA,NA
"402","a0982000407050138",3,"CRC","Indian",12.4,106,27,16934,NA,NA,NA,NA,NA
"403","a0900067000080241",3,"STJ","Indian",12,103,28,16934,16.5,122,28,16990,4
"404","a0900067000085377",3,"CRC","Indian",24.7,134,28,16934,30.5,140,28,16990,4
"405","a0900067000085149",3,"BHC","Indian",14,115,28,16934,12.3,117,28,16990,4
"406","a0982000407050114",3,"CRC","Indian",6.9,87,28,16934,NA,NA,NA,NA,NA
"407","a0982000407050091",3,"STJ","Indian",1.6,54,28,16934,NA,NA,NA,NA,NA
"408","a0982000407050168",3,"BHC","Indian",1.7,55,28,16934,NA,NA,NA,NA,NA
"409","a0982000407050150",3,"BHC","Indian",7.4,85,28,16934,NA,NA,NA,NA,NA
"410","a0900067000085075",3,"CRC","Indian",18.1,121,28,16934,20.4,125,28,16990,4
"411","a0900067000077402",3,"CRC","Indian",14.8,110,28,16934,NA,NA,NA,NA,NA
"412","a0900067000077092",3,"BHC","Indian",4.5,76,28,16934,NA,NA,NA,NA,NA
"413","a0982000407050901",3,"CRC","Indian",33.9,145,29,16934,NA,NA,NA,NA,NA
"414","a0900067000085117",3,"BHC","Indian",17.4,115,29,16934,NA,NA,NA,NA,NA
"415","a0900067000080302",3,"CRC","Indian",9.3,95,29,16934,14.1,106,29,16990,4
"416","a0900067000085349",3,"CRC","Indian",11,98,29,16934,NA,NA,NA,NA,NA
"417","a0900067000080301",3,"BHC","Indian",6.2,80,29,16934,7.9,90,29,16990,4
"418","a0982000407050945",3,"CRC","Indian",6.6,81,29,16934,NA,NA,NA,NA,NA
"419","a0982000407050095",3,"CRC","Indian",12.9,103,29,16934,NA,NA,NA,NA,NA
"420","a0982000407050948",3,"STJ","Indian",2.3,62,29,16934,NA,NA,NA,NA,NA
"421","a0982000407050158",3,"CRC","Indian",7.7,88,29,16934,NA,NA,NA,NA,NA
"422","a0982000407050140",3,"BHC","Indian",4,70,29,16934,NA,NA,NA,NA,NA
"423","a0982000407050074",3,"CRC","Indian",7.6,93,29,16934,NA,NA,NA,NA,NA
"424","a0900067000085089",3,"CRC","Indian",10.9,105,30,16934,14.4,109,26,16990,4
"425","a0982000407050893",3,"CRC","Indian",3.9,65,30,16934,4.8,75,30,16990,4
"426","a0900067000080047",3,"CRC","Indian",5.2,76,30,16934,7.9,85,29,16990,4
"427","a0982000407050109",3,"BHC","Indian",8.9,92,30,16934,NA,NA,NA,NA,NA
"428","a0900067000080457",3,"CRC","Indian",8.8,88,30,16934,11.4,101,31,16990,4
"429","a0900067000080218",3,"CRC","Indian",16.8,110,31,16934,18.1,122,34,16990,4
"430","a0900067000080409",3,"STJ","Indian",11.6,103,31,16934,14.2,113,31,16990,4
"431","a0982000407050954",3,"CRC","Indian",7.7,84,31,16934,9.8,95,31,16990,4
"432","a0900067000080487",3,"BHC","Indian",4.1,70,31,16934,NA,NA,NA,NA,NA
"433","a0982000407050952",3,"BHC","Indian",7.4,86,31,16934,NA,NA,NA,NA,NA
"434","a0982000407050803",3,"STJ","Indian",11,101,31,16934,NA,NA,NA,NA,NA
"435","a0982000407050107",3,"BHC","Indian",21.1,124,31,16934,NA,NA,NA,NA,NA
"436","a0982000407050133",3,"CRC","Indian",11.4,100,31,16934,17.5,114,31,16990,4
"437","a0982000407050153",3,"CRC","Indian",7.1,87,31,16934,NA,NA,NA,NA,NA
"438","a0982000407069714",3,"CRC","Indian",6.7,84,31,16934,8.5,91,31,16990,4
"439","a0900067000085180",3,"BHC","Indian",25.2,134,31,16934,NA,NA,NA,NA,NA
"440","a0900067000080128",3,"CRC","Indian",11.4,99,31,16934,14.7,105,32,16990,4
"441","a0982000407050112",3,"CRC","Indian",2.4,61,31,16934,NA,NA,NA,NA,NA
"442","a0982000407050164",3,"STJ","Indian",12.5,106,31,16934,NA,NA,NA,NA,NA
"443","a0982000407069455",3,"CRC","Indian",1.8,57,32,16934,3.1,65,31,16990,4
"444","a0982000407069468",3,"CRC","Indian",4.3,72,33,16934,NA,NA,NA,NA,NA
"445","a0982000407069483",3,"CRC","Indian",1.2,48,33,16934,NA,NA,NA,NA,NA
"446","a0900067000080300",3,"BHC","Indian",5.4,79,34,16934,NA,NA,NA,NA,NA
"447","a0900067000085036",3,"BHC","Indian",19.9,121,34,16934,NA,NA,NA,NA,NA
"448","a0900067000085118",3,"CRC","Indian",9.2,100,34,16934,NA,NA,NA,NA,NA
"449","a0982000407069554",3,"CRC","Indian",1.7,53,34,16934,NA,NA,NA,NA,NA
"450","a0982000407069470",3,"CRC","Indian",2.7,64,34,16934,NA,NA,NA,NA,NA
"451","a0982000407069466",3,"CRC","Indian",33.4,146,34,16934,NA,NA,NA,NA,NA
"452","a0982000403060507",4,"BHC","Indian",40.1,148,2,16989,NA,NA,NA,NA,NA
"453","a0900067000080344",4,"BHC","Indian",5.7,80,4,16989,NA,NA,NA,NA,NA
"454","a0982000407069705",4,"CRC","Indian",5.9,76,4,16989,NA,NA,NA,NA,NA
"455","a0982000407050453",4,"CRC","Indian",4.1,70,4,16989,NA,NA,NA,NA,NA
"456","a0982000407050438",4,"STJ","Indian",2.4,58,4,16989,3.7,72,6,17055,5
"457","a0982000407050464",4,"CRC","Indian",3.1,66,5,16989,NA,NA,NA,NA,NA
"458","a0982000407069718",4,"CRC","Indian",1.8,56,5,16989,NA,NA,NA,NA,NA
"459","a0982000407069645",4,"BHC","Indian",4.9,78,6,16989,NA,NA,NA,NA,NA
"460","a0982000407050475",4,"BHC","Indian",1.8,58,6,16989,NA,NA,NA,NA,NA
"461","a0982000407050407",4,"STJ","Indian",2.6,66,6,16989,NA,NA,NA,NA,NA
"462","a0900067000084883",4,"CRC","Indian",25.7,135,7,16989,31.6,148,7,17055,5
"463","a0982000403060536",4,"BHC","Indian",25.2,122,7,16989,NA,NA,NA,NA,NA
"464","a0982000403060113",4,"BHC","Indian",18.5,122,7,16989,NA,NA,NA,NA,NA
"465","a0982000407050429",4,"BHC","Indian",27.9,139,7,16989,NA,NA,NA,NA,NA
"466","a0982000407050399",4,"BHC","Indian",7.8,91,7,16989,NA,NA,NA,NA,NA
"467","a0982000407050465",4,"BHC","Indian",2.4,62,7,16989,4.4,74,6,17055,5
"468","a0982000407050463",4,"BHC","Indian",2.7,65,7,16989,NA,NA,NA,NA,NA
"469","a0982000407050384",4,"BHC","Indian",2.4,60,9,16989,NA,NA,NA,NA,NA
"470","a0982000407050456",4,"BHC","Indian",2.5,63,9,16989,NA,NA,NA,NA,NA
"471","a0982000407050386",4,"CRC","Indian",36.1,144,10,16989,NA,NA,NA,NA,NA
"472","a0982000403060053",4,"BHC","Indian",12.2,100,10,16989,NA,NA,NA,NA,NA
"473","a0982000407050392",4,"BHC","Indian",11,102,10,16989,NA,NA,NA,NA,NA
"474","a0982000403060082",4,"BHC","Indian",17.2,120,11,16989,NA,NA,NA,NA,NA
"475","a0982000403060451",4,"BHC","Indian",21.8,122,11,16989,21.2,128,23,17055,5
"476","a0900067000080879",4,"BHC","Indian",20,115,11,16989,NA,NA,NA,NA,NA
"477","a0982000403060137",4,"BHC","Indian",10.6,98,11,16989,NA,NA,NA,NA,NA
"478","a0982000407050447",4,"CRC","Indian",20.4,120,11,16989,27.7,133,11,17055,5
"479","a0982000407050415",4,"BHC","Indian",11.4,104,11,16989,NA,NA,NA,NA,NA
"480","a0900067000080380",4,"STJ","Indian",19.8,127,12,16989,25.1,140,15,17055,5
"481","a0982000403060057",4,"BHC","Indian",7.7,87,12,16989,NA,NA,NA,NA,NA
"482","a0982000407050387",4,"STJ","Indian",3.2,68,12,16989,3.6,69,12,17055,5
"483","a0982000407050411",4,"CRC","Indian",7.1,83,12,16989,NA,NA,NA,NA,NA
"484","a0982000403060459",4,"STJ","Indian",15.4,116,13,16989,NA,NA,NA,NA,NA
"485","a0982000403060111",4,"BHC","Indian",8.3,91,13,16989,NA,NA,NA,NA,NA
"486","a0900067000077263",4,"BHC","Indian",9.1,94,13,16989,NA,NA,NA,NA,NA
"487","a0982000403060095",4,"BHC","Indian",14,101,13,16989,NA,NA,NA,NA,NA
"488","a0900067000080740",4,"CRC","Indian",7.6,87,13,16989,12.7,104,13,17055,5
"489","a0900067000077120",4,"BHC","Indian",5.1,75,13,16989,NA,NA,NA,NA,NA
"490","a0982000407050473",4,"CRC","Indian",7.9,88,13,16989,NA,NA,NA,NA,NA
"491","a0982000407050435",4,"CRC","Indian",5.5,79,13,16989,8.4,92,13,17055,5
"492","a0982000407050398",4,"CRC","Indian",2.1,51,13,16989,NA,NA,NA,NA,NA
"493","a0982000407050406",4,"CRC","Indian",4.8,73,13,16989,NA,NA,NA,NA,NA
"494","a0982000407050382",4,"CRC","Indian",3.3,67,13,16989,NA,NA,NA,NA,NA
"495","a0982000407050417",4,"BHC","Indian",5.8,80,13,16989,8.8,92,13,17055,5
"496","a0982000407050452",4,"BHC","Indian",3,65,13,16989,NA,NA,NA,NA,NA
"497","a0982000407050472",4,"BHC","Indian",3.4,70,14,16989,5.7,81,15,17055,5
"498","a0982000407050443",4,"BHC","Indian",1.4,55,14,16989,NA,NA,NA,NA,NA
"499","a0900067000085268",4,"BHC","Indian",20.4,123,15,16989,NA,NA,NA,NA,NA
"500","a0900067000077300",4,"BHC","Indian",21.6,121,15,16989,NA,NA,NA,NA,NA
"501","a0900067000085386",4,"BHC","Indian",17.4,113,15,16989,20.3,122,15,17055,5
"502","a0982000403060461",4,"BHC","Indian",18.2,125,15,16989,NA,NA,NA,NA,NA
"503","a0900067000080358",4,"CRC","Indian",35,145,15,16989,34.2,149,15,17055,5
"504","a0982000407050397",4,"CRC","Indian",1.7,53,15,16989,NA,NA,NA,NA,NA
"505","a0900067000080428",4,"BHC","Indian",13.7,124,15,16989,NA,NA,NA,NA,NA
"506","a0982000403060476",4,"BHC","Indian",20.7,126,16,16989,NA,NA,NA,NA,NA
"507","a0982000407050375",4,"CRC","Indian",2.5,62,16,16989,NA,NA,NA,NA,NA
"508","a0982000407050377",4,"CRC","Indian",2.9,65,16,16989,NA,NA,NA,NA,NA
"509","a0982000407050433",4,"BHC","Indian",3.7,72,17,16989,NA,NA,NA,NA,NA
"510","a0982000407050454",4,"CRC","Indian",2.9,65,17,16989,NA,NA,NA,NA,NA
"511","a0900067000077227",4,"BHC","Indian",10.5,100,17,16989,15.9,115,17,17055,5
"512","a0982000403060458",4,"BHC","Indian",38.4,151,18,16989,NA,NA,NA,NA,NA
"513","a0982000407050449",4,"CRC","Indian",34.4,146,18,16989,NA,NA,NA,NA,NA
"514","a0982000407050396",4,"BHC","Indian",1.7,55,18,16989,1.8,58,3,17055,5
"515","a0982000407050388",4,"CRC","Indian",1.6,53,19,16989,NA,NA,NA,NA,NA
"516","a0982000403060466",4,"CRC","Indian",19.7,122,20,16989,NA,NA,NA,NA,NA
"517","a0900067000085185",4,"CRC","Indian",28,137,20,16989,28.4,140,20,17055,5
"518","a0900067000077488",4,"CRC","Indian",17,118,20,16989,16.6,118,20,17055,5
"519","a0900067000077439",4,"CRC","Indian",9.8,98,20,16989,NA,NA,NA,NA,NA
"520","a0982000407050466",4,"STJ","Indian",5.9,88,20,16989,NA,NA,NA,NA,NA
"521","a0982000407050162",4,"BHC","Indian",5,77,21,16990,NA,NA,NA,NA,NA
"522","a0900067000085457",4,"CRC","Indian",11.6,102,21,16990,NA,NA,NA,NA,NA
"523","a0982000407050548",4,"CRC","Indian",4.3,71,21,16990,NA,NA,NA,NA,NA
"524","a0982000407050511",4,"CRC","Indian",2.5,61,21,16990,NA,NA,NA,NA,NA
"525","a0982000407050099",4,"BHC","Indian",3.2,69,22,16990,2.9,66,22,17055,5
"526","a0900067000085479",4,"BHC","Indian",16.3,114,22,16990,NA,NA,NA,NA,NA
"527","a0900067000080519",4,"CRC","Indian",7.9,90,22,16990,NA,NA,NA,NA,NA
"528","a0900067000085449",4,"BHC","Indian",6.7,79,22,16990,7,88,22,17055,5
"529","a0982000407050517",4,"CRC","Indian",3.5,70,22,16990,NA,NA,NA,NA,NA
"530","a0982000407050427",4,"BHC","Indian",1.6,53,22,16990,NA,NA,NA,NA,NA
"531","a0982000407050576",4,"CRC","Indian",7.2,87,22,16990,10.5,98,22,17055,5
"532","a0982000407050119",4,"CRC","Indian",11.2,97,22,16990,11.6,98,22,17055,5
"533","a0982000407069744",4,"BHC","Indian",2.7,63,22,16990,NA,NA,NA,NA,NA
"534","a0982000407050493",4,"CRC","Indian",30,139,22,16990,30.8,143,22,17055,5
"535","a0982000407050544",4,"CRC","Indian",2.8,62,22,16990,NA,NA,NA,NA,NA
"536","a0982000407050558",4,"CRC","Indian",3,66,22,16990,NA,NA,NA,NA,NA
"537","a0982000407050490",4,"CRC","Indian",2.1,58,22,16990,NA,NA,NA,NA,NA
"538","a0982000407050565",4,"BHC","Indian",1.7,55,22,16990,NA,NA,NA,NA,NA
"539","a0900067000085019",4,"BHC","Indian",12,105,23,16990,NA,NA,NA,NA,NA
"540","a0982000407050431",4,"CRC","Indian",11.5,103,23,16990,NA,NA,NA,NA,NA
"541","a0900067000085192",4,"STJ","Indian",19.1,125,23,16990,19.2,129,27,17056,5
"542","a0900067000080809",4,"BHC","Indian",4.4,75,23,16990,NA,NA,NA,NA,NA
"543","a0982000407050817",4,"CRC","Indian",3.8,68,23,16990,NA,NA,NA,NA,NA
"544","a0982000407050486",4,"CRC","Indian",23.6,128,23,16990,NA,NA,NA,NA,NA
"545","a0982000407050532",4,"CRC","Indian",17.8,120,23,16990,NA,NA,NA,NA,NA
"546","a0982000407050577",4,"CRC","Indian",3,64,23,16990,4.1,68,29,17056,5
"547","a0982000407050497",4,"CRC","Indian",2.3,58,23,16990,NA,NA,NA,NA,NA
"548","a0982000407050498",4,"CRC","Indian",2.9,63,23,16990,NA,NA,NA,NA,NA
"549","a0900067000085227",4,"BHC","Indian",32.8,148,23,16990,NA,NA,NA,NA,NA
"550","a0900067000085086",4,"CRC","Indian",10.7,94,23,16990,NA,NA,NA,NA,NA
"551","a0982000407050148",4,"CRC","Indian",7.7,86,23,16990,NA,NA,NA,NA,NA
"552","a0982000407050508",4,"CRC","Indian",6,82,23,16990,NA,NA,NA,NA,NA
"553","a0982000407050426",4,"CRC","Indian",1.8,54,23,16990,2,55,32,17056,5
"554","a0982000407050553",4,"BHC","Indian",1.3,52,23,16990,NA,NA,NA,NA,NA
"555","a0900067000080455",4,"CRC","Indian",9.8,97,24,16990,NA,NA,NA,NA,NA
"556","a0900067000080118",4,"CRC","Indian",22,127,24,16990,24.5,131,34,17056,5
"557","a0900067000080346",4,"CRC","Indian",7.5,89,24,16990,NA,NA,NA,NA,NA
"558","a0982000407050354",4,"BHC","Indian",5.1,76,24,16990,NA,NA,NA,NA,NA
"559","a0900067000080320",4,"CRC","Indian",10.5,99,24,16990,NA,NA,NA,NA,NA
"560","a0900067000080133",4,"BHC","Indian",4.6,80,24,16990,NA,NA,NA,NA,NA
"561","a0982000407050564",4,"CRC","Indian",2.8,65,24,16990,NA,NA,NA,NA,NA
"562","a0982000407050491",4,"BHC","Indian",2.2,61,24,16990,NA,NA,NA,NA,NA
"563","a0982000407050551",4,"CRC","Indian",3.1,65,24,16990,NA,NA,NA,NA,NA
"564","a0982000407050536",4,"BHC","Indian",1.1,49,24,16990,NA,NA,NA,NA,NA
"565","a0900067000080329",4,"BHC","Indian",11.8,102,24,16990,NA,NA,NA,NA,NA
"566","a0900067000077141",4,"BHC","Indian",8.3,88,24,16990,7.5,92,24,17055,5
"567","a0982000407050540",4,"CRC","Indian",4,72,24,16990,NA,NA,NA,NA,NA
"568","a0982000407050561",4,"STJ","Indian",2.1,61,24,16990,2.8,68,23,17055,5
"569","a0982000407050535",4,"BHC","Indian",2.3,62,25,16990,NA,NA,NA,NA,NA
"570","a0982000407050534",4,"CRC","Indian",10.6,95,25,16990,NA,NA,NA,NA,NA
"571","a0900067000085089",4,"CRC","Indian",14.4,109,26,16990,13.9,112,27,17056,5
"572","a0982000407050571",4,"BHC","Indian",2.4,62,26,16990,NA,NA,NA,NA,NA
"573","a0982000407050519",4,"CRC","Indian",3.2,64,26,16990,NA,NA,NA,NA,NA
"574","a0900067000085460",4,"BHC","Indian",10.4,91,26,16990,9,95,26,17056,5
"575","a0900067000085111",4,"CRC","Indian",10.4,97,26,16990,NA,NA,NA,NA,NA
"576","a0900067000085343",4,"CRC","Indian",10.7,99,26,16990,NA,NA,NA,NA,NA
"577","a0900067000085279",4,"BHC","Indian",6.2,81,26,16990,NA,NA,NA,NA,NA
"578","a0982000407050547",4,"CRC","Indian",2.6,61,26,16990,NA,NA,NA,NA,NA
"579","a0900067000077062",4,"STJ","Indian",13.4,112,27,16990,15,119,27,17056,5
"580","a0900067000085489",4,"BHC","Indian",18,121,27,16990,NA,NA,NA,NA,NA
"581","a0900067000080629",4,"BHC","Indian",14.1,113,27,16990,13.8,115,27,17056,5
"582","a0900067000085232",4,"BHC","Indian",4.4,75,27,16990,NA,NA,NA,NA,NA
"583","a0982000407050573",4,"CRC","Indian",2.1,59,27,16990,3.3,68,26,17056,5
"584","a0982000407050494",4,"CRC","Indian",3,65,27,16990,NA,NA,NA,NA,NA
"585","a0982000407050554",4,"CRC","Indian",2,57,27,16990,NA,NA,NA,NA,NA
"586","a0982000407050555",4,"STJ","Indian",2.9,67,27,16990,2.6,71,37,17056,5
"587","a0982000407050509",4,"CRC","Indian",9.4,95,27,16990,9.4,97,26,17056,5
"588","a0982000407050525",4,"STJ","Indian",15.2,115,27,16990,NA,NA,NA,NA,NA
